Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
471000003,no job,no job,no job,no job,no job,no job,no job,has job,has job
471000004,no job,no job,no job,no job,no job,no job,no job,has job,has job
471100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
471100002,no job,no job,no job,no job,no job,no job,no job,no job,has job
471200001,has job,has job,has job,has job,has job,has job,has job,has job,6
471200002,has job,has job,has job,has job,has job,has job,has job,has job,6
471200003,has job,has job,has job,has job,has job,has job,has job,has job,has job
471200041,has job,has job,has job,has job,has job,has job,has job,has job,has job
471200042,no job,no job,no job,no job,no job,no job,has job,has job,has job
471200051,has job,has job,has job,has job,has job,has job,has job,has job,has job
471200052,no job,no job,no job,no job,no job,no job,no job,no job,has job
471300001,has job,has job,has job,has job,has job,has job,has job,has job,6
471300002,has job,has job,has job,has job,has job,has job,has job,has job,6
471300006,no job,no job,has job,has job,has job,has job,has job,has job,6
471300008,no job,no job,no job,no job,no job,no job,no job,has job,has job
471300041,has job,has job,has job,has job,has job,has job,has job,has job,6
471300042,no job,no job,has job,has job,has job,has job,has job,has job,has job
471311002,has job,has job,has job,has job,has job,has job,has job,has job,has job
471311001,has job,has job,has job,has job,has job,has job,has job,has job,has job
471400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
471400002,has job,has job,has job,has job,has job,has job,has job,has job,has job
471400005,has job,has job,has job,has job,has job,has job,has job,has job,has job
471400007,has job,has job,has job,has job,has job,has job,has job,has job,has job
471431001,has job,has job,has job,has job,has job,has job,has job,has job,has job
471432001,no job,no job,no job,no job,no job,no job,no job,has job,has job
471432002,no job,no job,no job,no job,no job,no job,no job,has job,has job
471500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
471500002,no job,no job,no job,no job,no job,no job,has job,has job,has job
471500004,no job,no job,no job,no job,no job,no job,no job,has job,has job
471500005,no job,no job,no job,no job,no job,no job,no job,has job,has job
471500031,no job,no job,no job,no job,no job,has job,has job,has job,has job
471600002,has job,has job,has job,has job,has job,has job,has job,has job,6
471600003,has job,has job,has job,has job,has job,has job,has job,has job,6
471700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
471700002,has job,has job,has job,has job,has job,has job,has job,has job,has job
471700042,no job,no job,no job,no job,has job,has job,has job,has job,has job
471700041,has job,has job,has job,has job,has job,has job,has job,has job,has job
471800001,no job,no job,no job,no job,no job,has job,has job,has job,has job
471800002,has job,has job,has job,has job,has job,has job,has job,has job,has job
471800003,no job,no job,no job,has job,has job,has job,has job,has job,has job
4719000011,no job,no job,no job,has job,no job,no job,no job,no job,no job
4719000016,has job,has job,has job,has job,has job,has job,has job,has job,has job
471921001,no job,no job,no job,has job,has job,has job,has job,has job,has job
471921005,no job,has job,has job,has job,has job,has job,has job,has job,has job
471921006,has job,has job,has job,has job,has job,has job,has job,has job,has job
471921004,no job,no job,has job,no job,no job,no job,has job,no job,has job
471931001,has job,has job,has job,has job,has job,has job,has job,has job,6
472000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
472000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
472000004,no job,no job,no job,no job,no job,no job,no job,has job,has job
472100001,has job,has job,has job,has job,has job,has job,has job,has job,6
472100002,has job,has job,has job,has job,has job,has job,has job,has job,6
472200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
472200002,no job,has job,has job,has job,has job,has job,has job,has job,has job
472200005,no job,no job,no job,no job,no job,no job,no job,no job,has job
472300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
472300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
472300006,no job,no job,no job,no job,no job,no job,no job,has job,has job
472300041,no job,has job,has job,has job,has job,has job,has job,has job,has job
472300042,has job,has job,has job,has job,has job,has job,has job,has job,has job
472331001,has job,has job,has job,has job,has job,has job,has job,has job,has job
472400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
472400002,has job,has job,has job,has job,has job,has job,has job,has job,has job
472400003,has job,has job,has job,has job,has job,has job,has job,has job,has job
472421001,no job,no job,no job,no job,has job,has job,no job,no job,has job
472500001,has job,has job,has job,has job,has job,has job,has job,has job,6
472500002,has job,has job,has job,has job,has job,has job,has job,has job,6
472500003,has job,has job,has job,has job,has job,has job,has job,has job,has job
472500005,no job,no job,no job,no job,no job,no job,no job,no job,no job
472500041,has job,has job,has job,has job,has job,has job,has job,has job,has job
472500042,no job,no job,no job,no job,no job,has job,has job,has job,has job
472531003,no job,has job,has job,has job,has job,has job,has job,has job,6
472700001,has job,has job,has job,has job,no job,no job,has job,has job,has job
472700002,has job,has job,has job,has job,has job,no job,no job,no job,no job
472700004,no job,no job,no job,no job,no job,no job,no job,no job,has job
472700032,has job,has job,has job,has job,has job,has job,has job,has job,has job
472800006,has job,has job,has job,has job,has job,has job,has job,has job,has job
472800008,no job,no job,no job,no job,no job,no job,no job,has job,has job
472811001,has job,has job,has job,has job,has job,has job,has job,has job,has job
472900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
473000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
473000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
473000005,has job,has job,has job,has job,has job,has job,has job,has job,has job
473000006,has job,has job,has job,has job,has job,has job,has job,has job,has job
473031001,has job,has job,has job,has job,has job,has job,has job,has job,has job
473031002,has job,has job,has job,has job,has job,has job,has job,has job,has job
473032001,has job,has job,has job,has job,has job,has job,has job,has job,has job
480100002,has job,has job,has job,has job,has job,has job,has job,has job,6
480100044,no job,no job,no job,no job,no job,has job,no job,no job,6
480100043,has job,has job,has job,has job,has job,has job,has job,has job,6
480111003,no job,no job,no job,no job,no job,no job,no job,no job,6
480111001,has job,has job,has job,has job,has job,has job,has job,has job,6
480200001,has job,has job,has job,has job,has job,has job,has job,has job,6
480300001,has job,has job,has job,no job,no job,no job,no job,no job,6
480331001,has job,has job,has job,has job,has job,has job,has job,has job,6
480331002,has job,has job,has job,has job,has job,has job,has job,has job,6
480500001,has job,has job,has job,has job,has job,has job,has job,has job,6
480500002,has job,has job,has job,has job,has job,has job,has job,has job,6
480600001,has job,has job,has job,has job,has job,has job,has job,has job,6
480600004,no job,no job,no job,has job,has job,has job,has job,has job,6
480600005,no job,no job,no job,no job,no job,no job,no job,has job,6
480700003,no job,no job,has job,has job,has job,has job,has job,has job,6
480700006,no job,no job,no job,no job,no job,no job,no job,no job,6
480731002,has job,has job,has job,has job,has job,has job,has job,has job,6
480900005,has job,has job,has job,has job,has job,has job,has job,has job,6
481000001,has job,has job,has job,has job,has job,has job,has job,has job,6
481000002,has job,has job,has job,has job,has job,has job,has job,has job,6
481000004,no job,has job,has job,has job,has job,has job,has job,has job,6
481000051,no job,no job,no job,no job,no job,no job,no job,has job,6
481100001,has job,has job,has job,has job,has job,has job,has job,has job,6
481100002,has job,has job,has job,has job,has job,has job,has job,has job,6
481200001,no job,has job,has job,has job,has job,has job,has job,no job,6
481200002,has job,has job,has job,has job,has job,has job,has job,has job,6
481200003,no job,no job,has job,no job,has job,no job,has job,has job,6
481200007,no job,no job,has job,has job,has job,has job,has job,has job,6
481200008,no job,no job,no job,no job,no job,no job,has job,no job,6
481200009,no job,no job,no job,no job,no job,no job,no job,no job,6
481200051,no job,no job,no job,has job,has job,has job,has job,has job,has job
481200052,no job,no job,no job,no job,no job,has job,has job,has job,has job
481211001,has job,has job,has job,has job,no job,no job,no job,no job,has job
481211004,no job,no job,no job,no job,has job,has job,has job,has job,has job
481300002,has job,has job,has job,has job,has job,has job,has job,has job,6
481300005,has job,has job,has job,has job,has job,has job,has job,has job,6
481300007,has job,has job,has job,has job,has job,has job,has job,has job,6
4813000014,no job,no job,no job,has job,has job,has job,has job,has job,6
481331001,has job,has job,has job,has job,has job,has job,has job,has job,6
481331002,has job,has job,has job,has job,has job,has job,has job,has job,6
481332001,has job,has job,has job,has job,has job,has job,has job,has job,6
481332002,has job,has job,has job,has job,has job,has job,has job,has job,6
481400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
481600001,has job,has job,has job,has job,has job,has job,has job,has job,6
481600002,has job,has job,has job,has job,has job,has job,has job,has job,6
481600065,no job,no job,no job,no job,no job,no job,no job,no job,no job
481611001,has job,has job,has job,has job,has job,has job,has job,has job,6
481611002,has job,has job,has job,has job,has job,has job,has job,has job,6
481631002,has job,has job,has job,has job,has job,has job,has job,has job,6
4817000010,no job,has job,has job,has job,has job,has job,has job,has job,has job
481700021,has job,has job,has job,has job,has job,has job,has job,has job,has job
481700022,no job,no job,no job,no job,no job,no job,no job,has job,has job
481700031,no job,no job,has job,has job,has job,has job,has job,has job,has job
481800001,has job,has job,has job,has job,has job,has job,has job,has job,6
481800002,no job,no job,has job,has job,has job,has job,has job,has job,6
481800003,no job,no job,no job,no job,no job,has job,has job,no job,6
481800052,no job,no job,no job,has job,has job,has job,has job,has job,has job
481811001,no job,no job,no job,has job,has job,has job,has job,no job,no job
481900001,has job,has job,has job,has job,has job,has job,has job,has job,6
481900002,has job,has job,has job,has job,has job,has job,has job,has job,6
481900031,has job,has job,has job,has job,has job,has job,has job,has job,6
481900032,no job,no job,no job,no job,no job,no job,no job,has job,6
482000001,has job,has job,has job,has job,has job,has job,has job,has job,6
482000002,has job,has job,has job,has job,has job,has job,has job,has job,6
482000031,has job,has job,has job,has job,has job,has job,has job,has job,6
482100001,has job,has job,has job,has job,has job,has job,has job,has job,6
482100002,no job,has job,has job,has job,has job,has job,has job,has job,6
482200001,has job,has job,has job,has job,has job,has job,has job,has job,6
482200002,has job,has job,has job,has job,has job,has job,has job,has job,6
482200003,no job,no job,no job,no job,has job,has job,has job,has job,6
482200006,no job,no job,no job,no job,no job,no job,no job,no job,6
482200007,no job,no job,no job,no job,no job,no job,no job,has job,6
482300002,has job,has job,has job,has job,has job,has job,has job,has job,6
482800001,has job,has job,has job,has job,has job,has job,has job,has job,6
482800002,has job,has job,has job,has job,has job,has job,has job,has job,6
482900022,no job,no job,no job,no job,has job,has job,has job,has job,6
482900021,has job,has job,has job,has job,has job,has job,has job,has job,6
482900032,has job,has job,has job,has job,has job,has job,has job,has job,6
482900031,has job,has job,has job,has job,has job,has job,has job,has job,6
482900052,has job,has job,has job,has job,has job,has job,has job,has job,has job
482900051,has job,has job,has job,has job,has job,has job,has job,has job,has job
482900062,no job,no job,no job,no job,has job,has job,has job,has job,6
482900064,no job,no job,no job,no job,no job,no job,no job,no job,6
490100001,has job,has job,has job,has job,has job,has job,has job,has job,6
490111003,has job,has job,has job,has job,has job,has job,has job,no job,6
490200004,no job,no job,no job,no job,has job,has job,has job,has job,6
490200031,has job,has job,has job,has job,has job,has job,has job,has job,has job
490300001,has job,has job,no job,no job,no job,no job,no job,no job,6
490300004,no job,no job,no job,no job,has job,has job,has job,has job,6
490300005,no job,has job,has job,has job,has job,has job,has job,has job,6
490300062,no job,no job,has job,has job,has job,has job,has job,has job,has job
490300061,has job,has job,has job,has job,has job,has job,has job,has job,has job
490400001,no job,no job,no job,no job,no job,no job,no job,no job,6
490411001,has job,has job,has job,has job,has job,has job,has job,has job,6
490700001,has job,has job,has job,has job,has job,has job,has job,has job,6
490700006,no job,no job,no job,no job,no job,no job,has job,has job,6
490700032,no job,no job,no job,has job,has job,has job,has job,has job,no job
490700031,has job,has job,has job,has job,has job,has job,has job,has job,has job
490800002,has job,has job,has job,has job,has job,has job,has job,has job,6
490800003,no job,no job,no job,no job,no job,no job,no job,has job,6
491000003,has job,has job,has job,has job,has job,has job,has job,has job,6
491021009,9,9,9,9,has job,has job,has job,has job,has job
491021005,9,9,9,9,9,has job,has job,has job,9
491031005,no job,no job,no job,has job,has job,has job,has job,has job,has job
491200001,has job,has job,has job,has job,has job,has job,has job,has job,6
491200002,no job,no job,no job,no job,no job,has job,has job,has job,6
491300001,has job,has job,has job,has job,has job,has job,has job,has job,6
491300003,has job,has job,no job,no job,no job,has job,has job,has job,6
491400001,has job,has job,has job,has job,has job,has job,has job,has job,6
491400003,no job,no job,no job,no job,has job,has job,has job,has job,6
491400042,no job,no job,no job,no job,has job,has job,has job,has job,6
491400041,no job,no job,no job,has job,has job,has job,has job,has job,6
491400071,has job,has job,has job,has job,has job,has job,has job,has job,has job
491400072,no job,no job,no job,no job,no job,has job,has job,has job,has job
491500003,has job,has job,has job,has job,has job,has job,has job,has job,6
491531002,has job,has job,has job,has job,has job,has job,has job,has job,has job
491531001,has job,has job,has job,has job,has job,has job,has job,has job,has job
491600001,has job,has job,has job,has job,has job,has job,has job,has job,6
491700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
491700002,has job,has job,has job,has job,has job,has job,has job,has job,has job
491700031,has job,has job,has job,has job,has job,has job,has job,has job,has job
491700041,no job,no job,no job,has job,has job,has job,has job,has job,has job
491700051,no job,no job,no job,has job,has job,has job,has job,has job,has job
491700061,no job,no job,no job,no job,has job,has job,has job,has job,has job
491700071,no job,no job,no job,no job,no job,no job,no job,has job,has job
491800001,has job,has job,has job,has job,has job,has job,has job,has job,6
491800002,no job,no job,no job,no job,no job,no job,has job,has job,no job
491800006,has job,has job,has job,has job,has job,has job,has job,has job,6
491800042,has job,has job,has job,has job,no job,no job,no job,no job,6
491800041,has job,has job,has job,has job,has job,has job,has job,has job,6
491900052,no job,no job,no job,no job,no job,has job,has job,has job,6
491900051,has job,has job,has job,has job,has job,has job,has job,has job,6
491900071,no job,no job,no job,no job,no job,has job,has job,has job,6
491931002,has job,has job,has job,has job,has job,has job,has job,has job,has job
491931001,has job,has job,has job,has job,has job,has job,has job,has job,has job
492000002,has job,has job,has job,has job,has job,has job,has job,has job,6
492000061,no job,no job,no job,no job,no job,no job,no job,no job,no job
500100011,has job,has job,has job,has job,has job,has job,has job,has job,has job
500200001,has job,has job,has job,has job,has job,has job,has job,has job,6
500200041,has job,has job,has job,has job,has job,has job,has job,has job,6
500200051,has job,has job,has job,has job,has job,has job,has job,has job,has job
500200052,no job,has job,has job,has job,no job,no job,no job,no job,no job
500231001,has job,has job,has job,has job,has job,has job,has job,has job,6
500300002,has job,has job,has job,has job,has job,has job,has job,has job,6
500300005,has job,has job,has job,has job,has job,has job,has job,has job,6
500300032,has job,has job,has job,has job,has job,has job,has job,has job,no job
500400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
500400003,has job,has job,has job,has job,has job,no job,no job,no job,no job
500400005,no job,no job,no job,no job,no job,no job,no job,no job,has job
500400007,no job,no job,no job,has job,has job,has job,has job,has job,has job
500400041,has job,has job,has job,has job,has job,has job,has job,has job,has job
500600001,has job,has job,has job,has job,has job,has job,has job,has job,has job
500600002,has job,has job,has job,has job,has job,has job,has job,has job,has job
500600005,has job,no job,no job,no job,no job,has job,no job,no job,no job
500600006,has job,has job,has job,has job,has job,has job,has job,has job,has job
500600009,has job,has job,has job,has job,has job,has job,has job,has job,has job
500621002,has job,has job,has job,has job,has job,has job,has job,has job,6
500621001,no job,no job,no job,no job,has job,has job,has job,has job,6
500700001,has job,has job,has job,has job,has job,has job,has job,has job,6
500700002,has job,has job,has job,has job,has job,has job,has job,has job,6
500800008,no job,no job,no job,no job,no job,has job,has job,has job,no job
500800009,has job,has job,no job,no job,no job,has job,has job,has job,no job
500800052,has job,has job,has job,has job,has job,no job,no job,no job,no job
500831001,has job,has job,has job,has job,has job,has job,has job,has job,has job
501000001,has job,has job,has job,has job,no job,no job,no job,no job,no job
501100001,has job,has job,has job,has job,has job,has job,has job,no job,no job
501100002,has job,has job,has job,has job,has job,has job,has job,has job,has job
501100006,no job,no job,no job,no job,no job,no job,has job,has job,has job
501100007,no job,no job,no job,no job,no job,has job,has job,has job,has job
501100032,no job,has job,has job,no job,no job,no job,no job,no job,no job
501100042,no job,has job,has job,no job,has job,has job,has job,has job,has job
501100041,no job,no job,no job,has job,has job,has job,has job,has job,has job
501100052,no job,no job,no job,has job,has job,has job,has job,has job,has job
501100051,no job,no job,no job,no job,has job,has job,has job,has job,has job
501300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
501300004,no job,no job,no job,no job,no job,has job,has job,has job,has job
5013000012,no job,no job,no job,no job,no job,has job,no job,no job,no job
501300051,no job,no job,no job,no job,has job,has job,has job,has job,has job
501300052,no job,no job,no job,no job,no job,has job,has job,has job,has job
501321001,has job,has job,has job,has job,has job,has job,has job,has job,6
5014000014,no job,has job,has job,has job,has job,has job,has job,has job,has job
5014000015,has job,no job,has job,has job,has job,has job,has job,has job,has job
5014000016,has job,has job,has job,has job,has job,has job,has job,has job,has job
501400051,has job,has job,has job,has job,has job,has job,has job,has job,has job
5016000012,no job,no job,has job,has job,has job,has job,has job,has job,has job
501600043,has job,has job,has job,has job,has job,has job,has job,has job,has job
501600044,no job,has job,has job,has job,has job,has job,no job,no job,no job
501600052,has job,has job,has job,has job,has job,has job,has job,has job,has job
501600051,has job,has job,has job,has job,has job,has job,has job,has job,has job
501631001,has job,has job,has job,has job,has job,has job,has job,has job,has job
501631002,has job,has job,no job,no job,has job,has job,has job,has job,has job
501700005,no job,no job,no job,no job,no job,no job,no job,no job,has job
501711006,no job,no job,has job,no job,has job,has job,has job,has job,6
501711007,no job,no job,no job,no job,no job,no job,no job,no job,6
504200009,has job,has job,has job,has job,has job,has job,has job,no job,6
504200031,no job,no job,no job,no job,has job,has job,has job,has job,6
504300002,has job,has job,has job,has job,has job,has job,no job,no job,no job
504300005,has job,has job,has job,has job,has job,has job,has job,has job,has job
504300031,no job,no job,no job,no job,no job,no job,no job,has job,has job
510100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
510100002,has job,has job,has job,has job,has job,has job,has job,has job,has job
510400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
510400002,no job,no job,no job,has job,has job,has job,has job,has job,has job
510400003,no job,no job,no job,no job,no job,has job,has job,has job,has job
510400005,no job,no job,no job,no job,no job,no job,no job,has job,has job
510700006,no job,no job,no job,no job,has job,has job,has job,no job,no job
510700007,no job,no job,no job,no job,no job,has job,has job,has job,has job
510700008,no job,no job,no job,has job,has job,has job,has job,has job,has job
510700011,has job,has job,has job,has job,has job,has job,has job,has job,has job
510700012,has job,has job,has job,has job,has job,has job,has job,has job,has job
510732001,no job,no job,has job,has job,no job,no job,no job,has job,has job
510732002,has job,has job,has job,has job,has job,has job,has job,has job,has job
510800002,no job,has job,has job,has job,has job,has job,has job,has job,has job
510800003,has job,has job,has job,has job,has job,has job,has job,has job,has job
510800004,has job,has job,has job,has job,has job,has job,has job,has job,has job
510900001,has job,has job,has job,has job,has job,has job,no job,no job,no job
511000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
511100001,has job,no job,no job,no job,no job,no job,no job,no job,no job
511100002,has job,has job,has job,has job,no job,no job,no job,no job,no job
511100005,no job,has job,has job,has job,has job,has job,has job,has job,has job
511100007,no job,no job,no job,no job,no job,has job,no job,no job,no job
511300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
511300002,no job,no job,no job,no job,no job,no job,no job,no job,no job
511400002,no job,no job,has job,has job,has job,has job,no job,no job,has job
511400003,no job,has job,has job,has job,has job,has job,has job,has job,has job
511400005,no job,no job,no job,no job,no job,has job,has job,has job,has job
511400006,no job,no job,no job,no job,no job,no job,no job,no job,has job
511400007,no job,no job,no job,no job,no job,no job,no job,has job,has job
511400008,no job,no job,no job,no job,no job,no job,no job,no job,no job
511400042,no job,no job,has job,has job,has job,has job,has job,has job,has job
511600003,no job,no job,no job,no job,has job,has job,has job,has job,has job
511700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
511700002,has job,has job,has job,has job,has job,has job,has job,has job,has job
511700003,no job,no job,no job,no job,no job,no job,no job,no job,no job
511800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
511800002,has job,has job,has job,has job,has job,has job,has job,has job,has job
511800005,no job,no job,no job,no job,has job,has job,has job,has job,has job
511800032,no job,no job,no job,no job,no job,no job,no job,has job,has job
511800031,has job,has job,has job,has job,has job,has job,has job,has job,has job
520100001,has job,has job,has job,has job,has job,has job,has job,has job,6
520100051,no job,no job,no job,no job,no job,no job,no job,has job,has job
520300001,no job,no job,no job,no job,no job,no job,no job,no job,6
520500005,no job,no job,no job,no job,no job,no job,no job,no job,has job
5205000010,no job,no job,no job,has job,has job,has job,has job,has job,has job
520500011,has job,has job,has job,has job,has job,has job,has job,has job,has job
520500032,no job,no job,no job,no job,has job,has job,no job,no job,no job
520531005,no job,no job,has job,has job,has job,has job,has job,has job,6
520600002,has job,has job,has job,no job,no job,no job,no job,no job,no job
520600004,has job,has job,has job,has job,has job,has job,has job,has job,has job
520731004,has job,has job,has job,has job,has job,no job,has job,has job,has job
520800002,has job,has job,has job,has job,has job,has job,has job,has job,6
520800003,no job,no job,no job,no job,no job,no job,no job,has job,6
520800004,no job,no job,no job,no job,no job,no job,no job,has job,6
520900001,has job,has job,has job,has job,has job,has job,has job,has job,6
520900003,has job,has job,has job,has job,has job,has job,has job,has job,6
520900005,no job,no job,no job,no job,no job,no job,has job,has job,6
5209000011,no job,no job,has job,no job,no job,no job,has job,has job,6
520931003,has job,has job,has job,has job,has job,has job,has job,has job,has job
520931008,no job,no job,no job,no job,no job,no job,no job,no job,has job
520931006,no job,has job,has job,has job,has job,has job,has job,has job,has job
521000002,has job,has job,has job,has job,has job,has job,has job,has job,6
521000003,has job,has job,has job,has job,has job,has job,has job,has job,6
521000008,has job,has job,has job,has job,has job,has job,has job,has job,6
5210000010,no job,no job,no job,no job,no job,no job,no job,has job,6
521000041,has job,has job,has job,has job,has job,has job,has job,has job,6
521000051,no job,no job,has job,has job,has job,has job,has job,has job,6
521000052,no job,has job,has job,has job,has job,no job,no job,no job,6
521011001,has job,has job,has job,has job,has job,no job,no job,no job,6
521011002,has job,has job,has job,no job,no job,no job,no job,no job,6
521300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
521300002,no job,has job,has job,has job,has job,has job,has job,has job,has job
521300003,no job,no job,no job,no job,no job,no job,no job,no job,has job
521600003,no job,no job,has job,has job,has job,has job,has job,has job,has job
521700002,has job,has job,has job,has job,has job,has job,has job,has job,6
521700003,no job,has job,has job,has job,has job,has job,has job,has job,6
521800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
521800002,no job,no job,no job,no job,no job,no job,has job,has job,has job
521800004,no job,no job,no job,no job,no job,no job,no job,has job,has job
521900005,no job,has job,has job,has job,has job,has job,has job,has job,has job
521900006,no job,no job,no job,no job,no job,has job,has job,has job,has job
521900011,has job,has job,has job,has job,no job,no job,no job,no job,no job
521900012,no job,no job,no job,no job,no job,no job,no job,no job,no job
521900013,has job,has job,has job,has job,has job,has job,has job,has job,has job
521900014,has job,has job,has job,has job,has job,has job,has job,has job,has job
521931003,has job,has job,has job,has job,has job,has job,has job,has job,6
530300001,has job,has job,has job,has job,has job,has job,has job,has job,6
530500001,has job,has job,has job,has job,has job,has job,has job,has job,6
530500002,no job,no job,has job,has job,has job,has job,has job,has job,6
530500005,no job,no job,no job,has job,has job,has job,has job,has job,6
530500006,no job,no job,no job,no job,no job,has job,has job,has job,6
530500031,has job,has job,has job,has job,has job,has job,has job,has job,has job
530500032,no job,no job,no job,no job,no job,has job,has job,has job,has job
530700001,has job,has job,has job,has job,has job,has job,has job,has job,6
530700002,has job,has job,has job,has job,has job,has job,has job,has job,6
530700004,no job,no job,no job,no job,no job,no job,no job,has job,6
530700005,no job,no job,no job,no job,no job,no job,no job,no job,6
531100003,no job,no job,no job,no job,no job,no job,has job,has job,6
531100008,has job,has job,has job,has job,has job,has job,has job,has job,6
5311000012,has job,has job,has job,has job,has job,has job,has job,has job,6
531100011,has job,has job,has job,has job,has job,has job,has job,has job,6
531100016,no job,no job,no job,no job,has job,has job,has job,has job,6
531100091,has job,has job,has job,has job,has job,has job,has job,has job,6
531200001,has job,has job,has job,has job,has job,has job,has job,has job,6
531200002,has job,has job,has job,has job,has job,has job,has job,has job,6
531200003,no job,no job,no job,no job,no job,no job,no job,no job,6
531200007,has job,has job,has job,has job,has job,has job,has job,has job,6
531211003,has job,has job,has job,has job,has job,has job,has job,has job,has job
531231002,has job,has job,no job,no job,no job,no job,no job,no job,6
531231001,has job,has job,has job,has job,has job,has job,has job,has job,6
531500003,no job,no job,no job,no job,no job,no job,has job,has job,has job
531500042,no job,no job,no job,no job,no job,has job,has job,has job,has job
531500041,has job,has job,has job,has job,has job,has job,has job,has job,has job
531600001,has job,has job,has job,has job,has job,has job,has job,has job,has job
531600031,has job,has job,has job,has job,has job,has job,has job,has job,has job
531600032,has job,has job,has job,has job,has job,no job,no job,no job,no job
531621002,has job,has job,has job,has job,has job,has job,has job,has job,6
531621001,has job,has job,has job,has job,has job,has job,has job,has job,6
531721001,has job,has job,has job,has job,has job,has job,has job,has job,6
531800005,no job,no job,no job,no job,no job,has job,has job,has job,no job
531800009,has job,has job,has job,has job,has job,has job,has job,has job,has job
531800031,no job,no job,no job,no job,no job,no job,no job,has job,has job
531831001,no job,no job,no job,no job,has job,has job,has job,has job,6
531831003,no job,no job,no job,has job,has job,has job,has job,has job,6
531900001,has job,has job,has job,has job,has job,has job,has job,no job,no job
531900032,no job,no job,has job,has job,has job,has job,has job,no job,no job
531900031,has job,has job,has job,has job,has job,has job,has job,has job,has job
532000004,has job,has job,has job,has job,has job,has job,has job,has job,6
532000006,no job,no job,no job,no job,no job,no job,has job,has job,6
532000007,no job,no job,has job,has job,has job,has job,has job,has job,has job
5320000011,no job,no job,no job,no job,has job,has job,has job,has job,no job
532021001,has job,has job,has job,has job,has job,has job,has job,has job,has job
540100001,has job,has job,has job,has job,has job,has job,no job,no job,no job
540300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
540300003,no job,no job,no job,no job,no job,no job,no job,no job,has job
540400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
540400002,has job,has job,has job,has job,no job,no job,no job,has job,has job
540400004,no job,no job,no job,no job,no job,no job,no job,has job,has job
540431001,has job,has job,has job,has job,has job,has job,has job,has job,has job
540500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
540500002,no job,no job,no job,no job,has job,has job,has job,has job,has job
540500003,no job,no job,no job,no job,no job,no job,has job,has job,has job
541000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
541000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
541000003,no job,no job,no job,no job,no job,no job,no job,no job,has job
541000004,no job,no job,no job,no job,no job,no job,no job,no job,no job
541200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
541200002,no job,no job,no job,has job,has job,has job,has job,has job,has job
541200004,no job,no job,no job,no job,no job,no job,no job,no job,has job
541200005,no job,no job,no job,no job,no job,no job,no job,has job,has job
541231001,has job,has job,has job,has job,has job,has job,has job,has job,has job
541231004,no job,no job,no job,no job,no job,no job,no job,no job,has job
541300001,has job,has job,has job,has job,no job,no job,no job,no job,no job
541300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
541300003,has job,has job,has job,has job,has job,has job,has job,has job,has job
541300005,has job,has job,has job,has job,has job,has job,has job,has job,has job
541300042,no job,no job,no job,has job,has job,no job,no job,no job,no job
541300041,no job,no job,has job,has job,has job,has job,has job,has job,has job
541500005,has job,has job,has job,has job,has job,has job,has job,has job,has job
541500006,has job,has job,has job,has job,has job,has job,has job,has job,has job
541600003,has job,has job,has job,has job,has job,has job,no job,no job,has job
541700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
541700002,no job,has job,has job,has job,has job,has job,has job,has job,has job
541700004,no job,has job,has job,has job,has job,has job,has job,has job,has job
541700051,no job,no job,no job,no job,has job,has job,has job,has job,has job
541800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
541800031,has job,has job,has job,has job,has job,has job,has job,has job,has job
541900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
541900002,has job,has job,has job,has job,has job,has job,has job,no job,no job
541900005,no job,no job,no job,no job,no job,no job,has job,has job,has job
