Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
1692700004,has job,has job,has job,has job,has job,has job,has job,has job,has job
1692900001,,,,,has job,has job,has job,has job,has job
1800600011,has job,has job,has job,has job,has job,has job,has job,has job,has job
1831400031,has job,has job,has job,has job,has job,has job,has job,has job,has job
1862200041,has job,has job,has job,has job,has job,has job,has job,has job,has job
2012400006,,,,,,,,,has job
2031400005,,,,,has job,has job,has job,has job,has job
2072100003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2101732001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2201300041,,,,,,,has job,has job,has job
2211000011,has job,has job,has job,has job,has job,has job,has job,has job,has job
2230900061,,,has job,has job,has job,has job,has job,has job,has job
2272000001,has job,has job,has job,has job,has job,has job,has job,has job,
2302300002,has job,has job,has job,has job,has job,has job,has job,has job,
2310931002,has job,has job,has job,has job,has job,has job,has job,has job,
2311500033,has job,has job,has job,has job,has job,has job,has job,has job,
2361100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2391100031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2421832002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2500131002,,,,,,has job,,,
2691200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2731800002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2742500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2820500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2820500006,,,,,has job,has job,has job,has job,has job
2872231001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2930200003,,has job,has job,,,,,has job,has job
2930712001,,has job,has job,has job,has job,has job,has job,has job,has job
2931200004,,,,,,,,,has job
2931531001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2933000051,has job,has job,has job,has job,has job,has job,has job,has job,has job
2934200006,has job,has job,has job,has job,has job,has job,has job,has job,has job
2960300041,has job,has job,has job,has job,has job,has job,has job,has job,
2970131001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2970132002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2970231001,,,has job,has job,has job,has job,has job,has job,has job
29710000015,has job,has job,has job,has job,has job,has job,has job,has job,has job
2971500031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2971600041,,,,,has job,has job,has job,has job,has job
2971800013,,,,,,,,has job,has job
2971900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2971900031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2972000009,,has job,has job,has job,has job,has job,has job,has job,has job
2972131001,,,,has job,has job,has job,has job,has job,has job
2972131002,,,,,,has job,has job,has job,has job
2972200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2972200002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2972431001,,,,,,has job,has job,has job,has job
2972700001,has job,has job,,has job,has job,has job,has job,has job,has job
2974200005,,,has job,has job,has job,has job,has job,has job,has job
2974600031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2974600041,,has job,has job,has job,has job,has job,has job,has job,has job
2974800003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2974900021,has job,has job,has job,has job,has job,has job,has job,has job,has job
2974900031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2974900041,has job,has job,has job,has job,has job,has job,has job,has job,has job
3000400051,,,,has job,has job,has job,has job,has job,has job
3010100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3041000001,has job,has job,has job,has job,,,,,
3041000071,has job,has job,has job,has job,has job,has job,has job,has job,
3041421001,has job,has job,has job,has job,has job,,has job,has job,has job
30417000011,has job,has job,has job,has job,has job,has job,has job,has job,
3051200001,has job,has job,has job,has job,has job,has job,has job,has job,
3170800006,,,,,,,has job,has job,has job
